auction_id,experiment,date,hour,device_make,platform_os,browser,response
d640d58d-391b-4070-afb5-e211b118e346,control,<built-in method date of Timestamp object at 0x7fc336201de0>,7,Apple,101,6,1
79aece36-eeb2-49a7-a491-9c74ac5c06a1,control,<built-in method date of Timestamp object at 0x7fc336204b10>,14,Apple,101,7,1
9f2c7cac-b4d4-4bdd-be8d-792945e7adef,control,<built-in method date of Timestamp object at 0x7fc3362058b8>,2,Samsung,154,6,1
cef8a0c3-f70c-4f14-964c-dccb89b2d1b3,control,<built-in method date of Timestamp object at 0x7fc336205c00>,13,Apple,101,15,1
62b6719e-d3e2-4f91-bb59-5017d47a1147,control,<built-in method date of Timestamp object at 0x7fc336206e58>,5,Apple,101,7,1
1f0d2d75-a2f3-4ef2-aedd-b9c133409a2f,control,<built-in method date of Timestamp object at 0x7fc336208c00>,15,Apple,101,7,1
c5710e50-9c9d-4908-b6d4-9517c2e77efb,control,<built-in method date of Timestamp object at 0x7fc33620a2a0>,6,Apple,178,7,1
1b16a78f-6ade-41d7-adc1-a2e0355c2c18,control,<built-in method date of Timestamp object at 0x7fc33620b480>,4,Samsung,101,6,1
0f5292d0-104f-4569-aa24-8c451a3b4bed,control,<built-in method date of Timestamp object at 0x7fc33620cf48>,3,Apple,101,6,1
d9c351e1-c359-423e-80cb-03fbeed3fbc6,control,<built-in method date of Timestamp object at 0x7fc33620d480>,22,Samsung,156,6,1
1b075871-b954-46ad-965e-25192600f692,control,<built-in method date of Timestamp object at 0x7fc33620d5e8>,19,Apple,101,15,1
3d3fa1ae-551c-4d36-9cb8-e28020301d0e,control,<built-in method date of Timestamp object at 0x7fc33620da98>,6,OnePlus,162,6,1
43d50b9e-d976-4a2c-9da5-db5c48a27fb2,control,<built-in method date of Timestamp object at 0x7fc33620f6d8>,2,Apple,101,7,1
a148f085-dedd-4fd7-bc48-80457c3576f3,control,<built-in method date of Timestamp object at 0x7fc3362118b8>,15,Apple,178,7,1
8164e560-aa32-4a72-9565-5e6916c93814,control,<built-in method date of Timestamp object at 0x7fc336212b88>,2,Apple,101,7,1
cc6ba82d-cd5d-4a84-9513-737ef7c3bbde,control,<built-in method date of Timestamp object at 0x7fc3362159a8>,10,Apple,161,7,1
bdbfed25-18a7-45cd-a2ee-aee63c3cb6b0,control,<built-in method date of Timestamp object at 0x7fc336216930>,14,Apple,101,7,1
319a4723-7eb4-4bc7-b7b4-347b0c29241d,control,<built-in method date of Timestamp object at 0x7fc336217de0>,15,Apple,101,15,1
ea9c14b3-083c-4a7a-872c-f54deaf039fb,control,<built-in method date of Timestamp object at 0x7fc336218228>,19,Apple,173,7,1
1749ca37-13e0-47e9-b084-233bcd699bc0,control,<built-in method date of Timestamp object at 0x7fc3362185e8>,4,Apple,178,7,1
d4934c3d-5be0-48f8-8c78-ebc34186f70d,control,<built-in method date of Timestamp object at 0x7fc336219048>,7,Apple,101,7,1
865b6f18-c39f-44bf-9c4d-c77eabd9b73f,control,<built-in method date of Timestamp object at 0x7fc33621a930>,21,Apple,101,7,1
fbe35ae6-36f0-487b-97fb-a9179534e8e5,control,<built-in method date of Timestamp object at 0x7fc33621ba20>,7,Apple,101,7,1
875fa528-06cf-4a2e-b717-2daa68510551,control,<built-in method date of Timestamp object at 0x7fc33621bd68>,3,Samsung,162,6,1
acd90d4c-9895-4b4c-ad2c-bd091efb497d,control,<built-in method date of Timestamp object at 0x7fc33621f4f8>,16,Apple,101,7,1
2d7dedea-ecf7-4899-95ba-7a661a353cae,control,<built-in method date of Timestamp object at 0x7fc3362256d8>,13,Apple,101,15,1
7526fcea-8d02-4f8c-8945-1c95000ff993,control,<built-in method date of Timestamp object at 0x7fc336225930>,17,Apple,101,15,1
ac7819c6-0554-4cbc-aa47-810f2ebaa476,control,<built-in method date of Timestamp object at 0x7fc33622bde0>,22,Apple,101,7,1
4a6f3e21-42f4-4d76-be74-0c54a3ddcad9,control,<built-in method date of Timestamp object at 0x7fc33622c4f8>,21,Samsung,156,6,1
5bd74796-c832-43e1-931d-bf083c11a41e,control,<built-in method date of Timestamp object at 0x7fc33622cb10>,5,Apple,101,7,1
716ffcdd-bdd7-4605-a97d-4c32f201d8f5,control,<built-in method date of Timestamp object at 0x7fc33622e318>,5,Samsung,162,6,1
0833e280-cc18-4239-84c0-951c334f9e58,control,<built-in method date of Timestamp object at 0x7fc336231b10>,14,Apple,101,7,1
2d8082e9-e5fa-45cf-accb-f47de3675356,control,<built-in method date of Timestamp object at 0x7fc3362324f8>,0,Samsung,162,6,1
6301c6b6-74d0-46c1-a172-10cd7ac062c9,control,<built-in method date of Timestamp object at 0x7fc336232e58>,7,Apple,173,7,1
f91ff654-116d-4fbc-be15-d3d0787bfc8b,control,<built-in method date of Timestamp object at 0x7fc336233318>,19,Google,101,6,1
e9e9508e-beed-46d9-9d03-4cadcc21e817,control,<built-in method date of Timestamp object at 0x7fc336234d68>,2,Apple,101,15,1
f2b39df0-ef03-4a96-bb88-37970565ac57,control,<built-in method date of Timestamp object at 0x7fc3362371b0>,6,Apple,101,15,1
6db801e2-dd79-4897-9adf-8a7b75ecd068,control,<built-in method date of Timestamp object at 0x7fc336237408>,3,Apple,101,15,1
c2847f01-223a-445b-99b5-40780cabc256,control,<built-in method date of Timestamp object at 0x7fc336238de0>,3,Apple,101,7,1
ddbef4a0-774d-449c-8707-bbb1e7f06fbc,control,<built-in method date of Timestamp object at 0x7fc336239cf0>,8,Apple,101,7,1
408a7158-83b7-4c6a-9820-9723b6ac5edc,control,<built-in method date of Timestamp object at 0x7fc33623b0c0>,13,Samsung,162,15,1
60c0a5ff-7772-4a3a-af78-476b5a43c211,control,<built-in method date of Timestamp object at 0x7fc33623c5e8>,12,android,154,5,1
e07ce69d-8aa1-4d33-a693-e2dc4f156892,control,<built-in method date of Timestamp object at 0x7fc33623ced0>,20,Samsung,162,6,1
84381d8c-a354-44a3-b038-62f68c0993da,control,<built-in method date of Timestamp object at 0x7fc33623ded0>,6,Apple,101,7,1
750ae119-e92b-480c-b3b0-7a9927f78d5a,control,<built-in method date of Timestamp object at 0x7fc336241c78>,3,Apple,101,15,1
889be408-23a5-4aff-8e83-d7c2cb1246e0,control,<built-in method date of Timestamp object at 0x7fc3362430c0>,5,Apple,174,7,1
5a369e3e-9fc4-4bc1-a89c-626dcb511e9a,control,<built-in method date of Timestamp object at 0x7fc336244228>,12,Apple,178,7,1
7b0155cc-2e37-4b99-b597-7f50b52d5ca0,control,<built-in method date of Timestamp object at 0x7fc336244840>,18,Apple,178,15,1
b1487a28-56fa-4d3a-9d9c-7a313d7875d9,control,<built-in method date of Timestamp object at 0x7fc336244b10>,21,Apple,178,15,1
2137780a-405d-41ab-9062-1a606d7346e9,control,<built-in method date of Timestamp object at 0x7fc336245660>,15,Apple,101,7,1
d5bcc57f-3aad-46bb-b964-786ac7e1a8ac,control,<built-in method date of Timestamp object at 0x7fc336248660>,21,Samsung,162,15,1
bd99380f-24a9-438d-b25f-9e296d9d2102,control,<built-in method date of Timestamp object at 0x7fc33624d750>,22,Apple,101,15,1
c8173a96-7853-4d53-83da-3c3fb6157dd5,control,<built-in method date of Timestamp object at 0x7fc3362534f8>,12,Apple,178,7,1
356d2f5d-1d90-4cd6-99b0-141313c7865c,control,<built-in method date of Timestamp object at 0x7fc3362548b8>,15,Apple,101,7,1
8e999f32-3987-4878-8bda-b11a0834d251,control,<built-in method date of Timestamp object at 0x7fc336255ed0>,3,Apple,101,7,1
239ca8b6-60f2-43b7-9983-8a4649ec3736,control,<built-in method date of Timestamp object at 0x7fc336257318>,0,Samsung,101,6,1
f93cc6bc-e4d5-4d2d-aa5e-bef0fbd06bdb,control,<built-in method date of Timestamp object at 0x7fc3362580c0>,17,Apple,101,6,1
6273ebd4-3e94-47e5-b124-8bc54ce9b547,control,<built-in method date of Timestamp object at 0x7fc3362581b0>,3,Apple,175,15,1
a51bc5d2-37a3-422c-b5e8-eb216fc1738b,control,<built-in method date of Timestamp object at 0x7fc336259840>,3,Samsung,162,15,1
4338885d-2171-4256-9f1c-b4178be9c82b,control,<built-in method date of Timestamp object at 0x7fc33625ad68>,16,Apple,101,15,1
3d5f51fc-594c-43d0-8e80-337443436135,control,<built-in method date of Timestamp object at 0x7fc33625bde0>,7,Apple,101,7,1
ab40bc87-8eac-4e7f-8a0c-2067c485d54f,control,<built-in method date of Timestamp object at 0x7fc33625cb88>,5,Apple,101,15,1
f079d963-c942-4d71-9205-f37c2e36cc21,control,<built-in method date of Timestamp object at 0x7fc3362632a0>,17,Samsung,162,6,1
380d87ef-9824-47b0-a628-3f8f9bffc880,control,<built-in method date of Timestamp object at 0x7fc336263840>,19,Apple,174,7,1
650ca12c-17cc-4664-88a8-6f0a9c14d8a6,control,<built-in method date of Timestamp object at 0x7fc3362640c0>,21,Samsung,162,6,1
5ba79d91-f8be-46de-a10b-f3d6299105ec,control,<built-in method date of Timestamp object at 0x7fc3362644f8>,16,Samsung,101,6,1
afa3d88e-c025-45e2-8d14-a906c4c0f3f2,control,<built-in method date of Timestamp object at 0x7fc336264660>,11,Apple,101,7,1
d0191353-c87c-4706-8c94-06a215e5b810,control,<built-in method date of Timestamp object at 0x7fc336265390>,3,Apple,173,7,1
1d11b8e3-5a35-451d-abad-df66836d7ddf,control,<built-in method date of Timestamp object at 0x7fc336266660>,4,Apple,171,7,1
bd215329-b661-456f-bac8-766576cba117,control,<built-in method date of Timestamp object at 0x7fc3362678b8>,16,Apple,178,15,1
1f2b5ff8-83f2-4cf1-839f-94fa3dddd827,control,<built-in method date of Timestamp object at 0x7fc336268228>,6,Apple,101,7,1
f821bf4f-8c4d-4230-a427-3a22500a2d38,control,<built-in method date of Timestamp object at 0x7fc336269ed0>,1,Apple,101,7,1
832436d2-b07d-460e-9191-bfeb65f45362,control,<built-in method date of Timestamp object at 0x7fc33626e2a0>,21,Apple,101,7,1
9b6e5ca4-f26e-4988-868e-79ac6ebc62bd,control,<built-in method date of Timestamp object at 0x7fc33626e408>,21,Apple,101,7,1
e2ea3163-0714-44cd-8ca0-46bfbcb3f67f,control,<built-in method date of Timestamp object at 0x7fc33626ec78>,7,Apple,101,7,1
5c497de1-abc2-4c77-a26c-f9fd936c4966,control,<built-in method date of Timestamp object at 0x7fc336270408>,3,Apple,101,7,1
d5856064-255b-4024-83ac-65bf193595e1,control,<built-in method date of Timestamp object at 0x7fc3362747c8>,12,Apple,101,7,1
e3a91903-efd4-4226-b4c8-578ada9175fc,control,<built-in method date of Timestamp object at 0x7fc3362764f8>,2,Apple,101,6,1
22388d6e-d8dc-4b79-bfd7-9a6d5785e528,control,<built-in method date of Timestamp object at 0x7fc336276ed0>,2,Motorola,155,6,1
e681c70e-5d39-47db-9cd7-6cd7c5072c5a,control,<built-in method date of Timestamp object at 0x7fc336277b10>,22,Apple,101,15,1
3332349e-0c36-4093-9ac6-522e8da90f99,control,<built-in method date of Timestamp object at 0x7fc3362781b0>,13,Apple,178,7,1
ce730d91-104b-483d-ab16-c86c7db02cfe,control,<built-in method date of Timestamp object at 0x7fc33627af48>,15,Apple,101,15,1
22008b78-be34-4407-ad19-688b87124a2f,control,<built-in method date of Timestamp object at 0x7fc33627c6d8>,18,Apple,101,7,1
0be49147-0f7e-499a-b4c5-87fc28555e58,control,<built-in method date of Timestamp object at 0x7fc33627c840>,3,Apple,101,15,1
048b5156-efb0-4dbb-92d2-b6592c78d5f0,control,<built-in method date of Timestamp object at 0x7fc33627f4f8>,5,Apple,101,7,1
1fb12e32-91de-4faf-a9f0-238aff4a458b,control,<built-in method date of Timestamp object at 0x7fc336280480>,0,Samsung,155,15,1
b6209bed-553b-436b-9adb-2226d437fcad,control,<built-in method date of Timestamp object at 0x7fc336281228>,0,Apple,178,7,1
efa6f76a-3f64-4f43-aa3e-7a3f280cdc81,control,<built-in method date of Timestamp object at 0x7fc336281570>,9,Apple,101,7,1
218b1fe8-24ea-4f1e-bbbc-a9844c414612,control,<built-in method date of Timestamp object at 0x7fc336286390>,3,Apple,101,15,1
2f0c9f24-c010-4b5a-87a6-5db26dac0128,control,<built-in method date of Timestamp object at 0x7fc3362866d8>,3,Apple,101,6,1
eb5936e6-1c40-4f8e-80a6-d4ae9f3f39b0,control,<built-in method date of Timestamp object at 0x7fc336287930>,7,Apple,101,15,1
9d4abe11-cede-49a4-91aa-9b522ffbdabb,control,<built-in method date of Timestamp object at 0x7fc336288570>,19,Samsung,162,6,1
1a0832c8-01a3-41a3-b244-c265de60f77c,control,<built-in method date of Timestamp object at 0x7fc336288b10>,15,Samsung,162,6,1
b76a2ed0-ddc9-427d-be2e-8512a4e48341,control,<built-in method date of Timestamp object at 0x7fc336288cf0>,5,Samsung,162,15,1
ecbf2e13-4573-427e-81cd-aad0f97d7c86,control,<built-in method date of Timestamp object at 0x7fc33628a228>,16,Apple,101,7,1
462ccb89-6587-47bc-8737-bbd18e652004,control,<built-in method date of Timestamp object at 0x7fc33628a660>,7,Apple,101,6,1
cecb123b-9f39-48cd-a181-4dc9e38c4ca3,control,<built-in method date of Timestamp object at 0x7fc33628a750>,2,Apple,101,7,1
651a6250-a5cc-43d8-8275-20ad41d3520b,control,<built-in method date of Timestamp object at 0x7fc33628d6d8>,17,Apple,178,15,1
03476d45-8d86-4b62-97e7-211bf890de91,control,<built-in method date of Timestamp object at 0x7fc33628eb88>,4,Samsung,162,6,1
5b132ed5-a7a8-4d3d-8487-12a2228493e1,control,<built-in method date of Timestamp object at 0x7fc336291408>,12,Apple,101,7,1
84309dfb-b35a-4e39-b63d-b0b086f98640,control,<built-in method date of Timestamp object at 0x7fc336292480>,1,Samsung,156,6,1
35071e99-30b8-4f9b-a315-21c391b0f893,control,<built-in method date of Timestamp object at 0x7fc336293930>,18,Apple,178,7,1
208ee9d1-296b-4e33-bde2-4aa73d3d25b7,control,<built-in method date of Timestamp object at 0x7fc336294660>,10,Apple,101,7,1
57487826-c167-4e71-958d-1a8d225d0848,control,<built-in method date of Timestamp object at 0x7fc336295480>,4,Samsung,101,6,1
24ca6244-5300-4e1b-af87-f55dbb136dd0,control,<built-in method date of Timestamp object at 0x7fc336296a98>,11,Google,101,6,1
edf616a8-9b75-4cf2-8e30-09d5138d0ba8,control,<built-in method date of Timestamp object at 0x7fc3362974f8>,19,Apple,178,6,1
e63966f2-2f01-4f94-98d9-9a518c4cc348,control,<built-in method date of Timestamp object at 0x7fc3362977c8>,15,Samsung,162,6,1
ef8c6a43-4061-4758-8187-62f76b158749,control,<built-in method date of Timestamp object at 0x7fc336297c78>,7,Samsung,155,15,1
bb16e7a8-9b44-43dc-9c67-0f41c2d891a2,control,<built-in method date of Timestamp object at 0x7fc336298570>,0,Apple,101,15,1
83189d4a-e8fc-4330-b60d-32af87a59088,control,<built-in method date of Timestamp object at 0x7fc33629a0c0>,7,Apple,101,7,1
3694dd50-e310-429f-b259-d68515f37cb3,control,<built-in method date of Timestamp object at 0x7fc33629b570>,12,Apple,171,7,1
71b27530-d49f-4644-af11-0dafa0f435b7,control,<built-in method date of Timestamp object at 0x7fc33629ba20>,7,Apple,101,6,1
77f449f8-1941-4560-9597-70c85fdf176e,control,<built-in method date of Timestamp object at 0x7fc33629c2a0>,22,Apple,101,7,1
a8f4b9cc-0d2a-49be-ade0-d3145c0d1ae9,control,<built-in method date of Timestamp object at 0x7fc33629ede0>,0,Samsung,162,6,1
e28938bd-1535-4601-978d-2fa3be9cb5e0,control,<built-in method date of Timestamp object at 0x7fc3362a0a98>,14,Apple,101,15,1
97e5e999-5617-4354-a747-79076f341b6d,control,<built-in method date of Timestamp object at 0x7fc3362a3570>,8,Apple,101,15,1
48ba7b63-f311-497f-8c47-7562a126a09d,control,<built-in method date of Timestamp object at 0x7fc3362a41b0>,19,Apple,101,15,1
e772b744-6d70-41df-b929-77c5a50e39e5,control,<built-in method date of Timestamp object at 0x7fc3362a4a20>,11,Apple,170,15,1
cc12d6de-4b4f-4481-aefb-2f6edbd385be,control,<built-in method date of Timestamp object at 0x7fc3362a7318>,10,Apple,101,7,1
72e08cfb-d2ed-4dd0-8868-f83240680c46,control,<built-in method date of Timestamp object at 0x7fc3362a7660>,16,Apple,173,15,1
ee2cfccb-35b2-451c-8637-16473bad3622,control,<built-in method date of Timestamp object at 0x7fc3362a8138>,6,Apple,101,7,1
0ea2cfb3-631b-4b6e-bcb4-1fbf17b07a49,control,<built-in method date of Timestamp object at 0x7fc3362a86d8>,20,Motorola,145,6,1
f7c09444-9f5b-4f47-b496-9e879827c147,control,<built-in method date of Timestamp object at 0x7fc3362a8b10>,5,Apple,101,7,1
cc34ac41-00f3-49f9-8550-5cad18600b56,control,<built-in method date of Timestamp object at 0x7fc3362aa480>,6,Apple,174,15,1
2c774639-5950-4981-b685-6e61f0fd9098,control,<built-in method date of Timestamp object at 0x7fc3362aa8b8>,15,Apple,178,15,1
599f9d87-ab01-47fe-af04-0d7b964e364e,control,<built-in method date of Timestamp object at 0x7fc3362aa9a8>,10,Amazon,155,6,1
6d3e806e-5dc7-4880-bc1e-87bfcc81eebd,control,<built-in method date of Timestamp object at 0x7fc3362ab048>,4,Apple,101,7,1
bc9cd2e6-7988-4580-99c0-6a5d4facc35f,control,<built-in method date of Timestamp object at 0x7fc3362acb10>,4,Apple,101,7,1
515729ea-771a-49eb-952c-1d3d2f615cc8,control,<built-in method date of Timestamp object at 0x7fc3362ae228>,3,Apple,101,7,1
901839fc-0756-48ab-9dea-f85531e8459c,control,<built-in method date of Timestamp object at 0x7fc3362b0a20>,3,Samsung,162,6,1
6d37b4fd-6112-45d1-9b39-41778a564e9d,control,<built-in method date of Timestamp object at 0x7fc3362b1c00>,5,Apple,178,7,1
e1b6b976-0391-4070-919a-521b9aeca7aa,control,<built-in method date of Timestamp object at 0x7fc3362b2660>,21,Samsung,162,6,1
78bb6e15-ce4c-4d87-8e8a-0dd5669c2578,control,<built-in method date of Timestamp object at 0x7fc3362b7a20>,15,Apple,101,7,1
9704abfa-1751-4489-887b-f262e42a9f76,control,<built-in method date of Timestamp object at 0x7fc3362b8570>,20,Apple,101,7,1
8b2a17bc-fc67-4dc3-9a41-9d0bf9461e3b,control,<built-in method date of Timestamp object at 0x7fc3362ba1b0>,17,Apple,101,7,1
8d98a9ab-9bdb-42d5-8f2f-ced2fcd895da,control,<built-in method date of Timestamp object at 0x7fc3362ba8b8>,18,Apple,171,15,1
d954b6e9-9685-456e-81ef-1a4471d1dc18,control,<built-in method date of Timestamp object at 0x7fc3362baa98>,16,Google,101,6,1
03a4c1f0-e6fe-42d9-8126-fc7a144b11a8,control,<built-in method date of Timestamp object at 0x7fc3362c1048>,11,Samsung,162,6,1
c2f50a5a-beef-4d4c-a8a8-6c449f9d155a,control,<built-in method date of Timestamp object at 0x7fc3362c50c0>,7,Apple,101,7,1
95395b53-64ec-4598-88fc-2b0610c474c1,control,<built-in method date of Timestamp object at 0x7fc3362c5f48>,9,Apple,101,6,1
cae2f9f3-e856-4cd5-8f06-62ce4c3f5a35,control,<built-in method date of Timestamp object at 0x7fc3362c6318>,4,Apple,101,6,1
3648886f-ce48-4f24-924a-cfabab94d4c2,control,<built-in method date of Timestamp object at 0x7fc3362c7d68>,0,Apple,101,15,1
e73c3a8d-c2a5-4051-88e8-685d06cf8fb0,control,<built-in method date of Timestamp object at 0x7fc3362ca930>,4,Apple,101,15,1
08e80e70-0494-4160-a966-ec9ae96b2bfa,control,<built-in method date of Timestamp object at 0x7fc3362cad68>,16,Apple,101,6,1
6d1324d6-c5e3-40a0-8f58-a9fda48f0c63,control,<built-in method date of Timestamp object at 0x7fc3362cced0>,15,Apple,101,6,1
9fb2ec21-d6b9-40f0-9c83-7f2e28a0536f,control,<built-in method date of Timestamp object at 0x7fc3362d0570>,3,Apple,101,15,1
1374b980-571a-4e4c-a089-be40a66b9c92,control,<built-in method date of Timestamp object at 0x7fc3362d0c00>,17,Apple,178,7,1
0c2966f2-f4b6-4e6d-80f2-22642ff96c93,control,<built-in method date of Timestamp object at 0x7fc3362d1cf0>,16,Samsung,154,6,1
4b15a9f0-6a3b-493a-91da-db0d52ca96fb,control,<built-in method date of Timestamp object at 0x7fc3362d1de0>,6,OnePlus,162,6,1
88c1c0c7-3532-4ba4-8797-32ceb9fa152b,control,<built-in method date of Timestamp object at 0x7fc3362d3750>,19,Apple,101,7,1
e9b0f5c9-f7ac-4d77-a761-2e75c1467a8e,control,<built-in method date of Timestamp object at 0x7fc3362d7840>,3,Apple,101,7,1
b5167f82-cbce-4798-bf64-78f6973e887c,control,<built-in method date of Timestamp object at 0x7fc3362daa20>,22,Apple,174,7,1
1a83ddb3-3dd6-4198-86bb-17eaed211d14,control,<built-in method date of Timestamp object at 0x7fc3362dc048>,16,OnePlus,162,6,1
56741df5-c553-47d1-8249-254c9c8bb293,control,<built-in method date of Timestamp object at 0x7fc3362dd0c0>,2,Samsung,162,6,1
0af31ddc-9df4-4201-96d9-bf5bb7f502ac,control,<built-in method date of Timestamp object at 0x7fc3362dfc78>,13,Samsung,162,15,1
dcdf2496-b7b9-4e1c-a2b4-53c114807099,control,<built-in method date of Timestamp object at 0x7fc3362e04f8>,2,Apple,101,6,1
aa14dc73-77f6-443b-8ddc-7ca53f5b9197,control,<built-in method date of Timestamp object at 0x7fc3362e1a20>,15,Apple,101,7,1
61572630-b826-4b06-938c-da00f33c06a6,control,<built-in method date of Timestamp object at 0x7fc3362e1de0>,12,Apple,101,7,1
d835b49b-13a3-4f12-9177-b3327e0bf1ab,control,<built-in method date of Timestamp object at 0x7fc3362e2318>,5,Samsung,162,6,1
05c1603b-5703-42f7-9c65-249edb5efe7f,control,<built-in method date of Timestamp object at 0x7fc3362e2a98>,5,Apple,101,7,1
854dfd61-4838-45f0-9ba3-560c84c7111d,control,<built-in method date of Timestamp object at 0x7fc3362e7f48>,17,Apple,101,7,1
1a53d9b4-179b-4338-886c-b07fad6c42c2,control,<built-in method date of Timestamp object at 0x7fc3362ea2a0>,3,Apple,101,7,1
c49d4823-52e2-4c64-b959-af11f5f5212c,control,<built-in method date of Timestamp object at 0x7fc3362eab10>,22,Apple,101,7,1
3f5388c6-78c3-499a-8546-1451e479c4b8,control,<built-in method date of Timestamp object at 0x7fc3362ed138>,3,Apple,101,15,1
3f3ab266-3f77-44d9-9719-c3af36725824,control,<built-in method date of Timestamp object at 0x7fc3362edcf0>,2,Samsung,162,6,1
cc9482a4-6d5d-4b47-9089-39bc4fd509fc,control,<built-in method date of Timestamp object at 0x7fc3362ee4f8>,10,Apple,175,15,1
ee4dd993-33ad-4a8a-b15a-5e28a30181db,control,<built-in method date of Timestamp object at 0x7fc3362ef4f8>,17,Samsung,162,6,1
5269dca7-469e-4a37-82b6-c91b64fb4329,control,<built-in method date of Timestamp object at 0x7fc3362f16d8>,7,Blu,156,6,1
ee9914ae-59a8-4339-ac06-63a258acb96f,control,<built-in method date of Timestamp object at 0x7fc3362f1b10>,10,Samsung,162,6,1
bd574b19-4e58-483e-ae08-d9e3427fcc33,control,<built-in method date of Timestamp object at 0x7fc3362f3408>,20,Apple,101,15,1
bf520adc-c470-4482-bdaf-2c1adc4d57be,control,<built-in method date of Timestamp object at 0x7fc3362f3b10>,15,Google,101,6,1
0d0f4f32-e056-48a5-84a3-3fb06fff8493,control,<built-in method date of Timestamp object at 0x7fc3362f7d68>,8,Samsung,162,6,1
4cbf242b-5d4e-4dd4-839c-ff5974f327a6,control,<built-in method date of Timestamp object at 0x7fc3362f86d8>,5,Samsung,156,6,1
ed86a6bc-f632-444f-a750-1eb42d9621a3,control,<built-in method date of Timestamp object at 0x7fc3362f9c00>,6,Apple,174,7,1
9350083d-31ad-440e-b835-c370f7f13cc1,control,<built-in method date of Timestamp object at 0x7fc3362ffed0>,1,Apple,153,7,1
c7b5a928-c64f-4467-ba2a-9b94ceca61fa,control,<built-in method date of Timestamp object at 0x7fc336302138>,11,Apple,175,7,1
6d5b5b2d-8fd6-4cb3-9f88-4126a52c5640,control,<built-in method date of Timestamp object at 0x7fc336302ed0>,3,Apple,178,15,1
1c6ccd06-f9a4-4388-bf02-7832d20e0e9e,control,<built-in method date of Timestamp object at 0x7fc336304930>,3,Samsung,101,6,1
6c1d1723-1c84-4fc3-9380-8f9665b92b07,control,<built-in method date of Timestamp object at 0x7fc336305480>,3,Apple,178,7,1
bf1a8849-6aa6-48ae-baa6-d5e87480ac65,control,<built-in method date of Timestamp object at 0x7fc336305570>,19,Apple,101,6,1
3af4b1cb-6aef-4653-b483-3247462292b1,control,<built-in method date of Timestamp object at 0x7fc336307a20>,19,Apple,101,7,1
6612d7b5-b5dc-48c7-902a-bb5f40fe5e4a,control,<built-in method date of Timestamp object at 0x7fc33630a4f8>,17,Samsung,156,6,1
7c7868fe-a580-49af-b4d7-284e7df6a98d,control,<built-in method date of Timestamp object at 0x7fc33630b4f8>,14,Apple,101,7,1
e3b32435-a824-4238-8062-62bf5c083e80,control,<built-in method date of Timestamp object at 0x7fc33630bed0>,0,Apple,101,7,1
71b520b2-a420-49f5-8e4d-9cfb3fc2e2fc,control,<built-in method date of Timestamp object at 0x7fc33630e318>,2,Apple,101,15,1
9f1fb53d-a77f-48d2-bdfe-d208ef7743d9,control,<built-in method date of Timestamp object at 0x7fc33630f2a0>,2,Apple,101,7,1
ce83e289-7650-4c7d-8337-980109b4f134,control,<built-in method date of Timestamp object at 0x7fc336314390>,8,Apple,101,7,1
d6c18319-1a81-40e3-bb66-04a4a67e4f14,control,<built-in method date of Timestamp object at 0x7fc336314b10>,6,Apple,101,6,1
5708dff3-b1d2-4bcd-a4bc-0f4117b37087,control,<built-in method date of Timestamp object at 0x7fc336315408>,8,Apple,101,7,1
ac0bfc33-f34e-4095-bd1e-8b445c31868f,control,<built-in method date of Timestamp object at 0x7fc336316318>,3,Apple,101,7,1
979fe9a5-2002-4677-be88-8d274360555f,control,<built-in method date of Timestamp object at 0x7fc336316a98>,3,Motorola,162,6,1
488f309b-88fb-40b8-8195-6b1d1cdb521b,control,<built-in method date of Timestamp object at 0x7fc336316b88>,2,Apple,101,7,1
1ddd50b5-09b4-4e48-a158-23adfec0201c,control,<built-in method date of Timestamp object at 0x7fc336317e58>,4,Apple,101,15,1
2f6a2492-b9b3-42b0-b150-5c5a43cb72cc,control,<built-in method date of Timestamp object at 0x7fc336318cf0>,13,Apple,101,15,1
cb3c84a6-4bdf-4ccf-9ea8-ee2ccf27ba15,control,<built-in method date of Timestamp object at 0x7fc336319138>,3,Apple,101,6,1
b8760163-01b7-40d5-9222-e138272f4a7f,control,<built-in method date of Timestamp object at 0x7fc33631a048>,2,Apple,101,7,1
4eee9776-faae-49d6-aa76-403baeafa6e2,control,<built-in method date of Timestamp object at 0x7fc33631bf48>,5,Apple,101,15,1
4c8b0e7b-6fac-4a7a-a56a-3df128903cfa,control,<built-in method date of Timestamp object at 0x7fc33631ca20>,4,Apple,101,7,1
953be469-81df-411f-8deb-6f267ac9d4d5,control,<built-in method date of Timestamp object at 0x7fc33631e930>,21,Samsung,162,6,1
028a5bd7-b77e-4082-8248-5a5463055c6d,control,<built-in method date of Timestamp object at 0x7fc33631ea98>,7,Samsung,101,6,1
1614a41c-0550-42eb-8247-dae34735cba0,control,<built-in method date of Timestamp object at 0x7fc33631eb88>,22,Apple,101,7,1
01ceb4f3-f684-418e-98c2-43f070015480,control,<built-in method date of Timestamp object at 0x7fc33631f6d8>,6,Apple,101,15,1
df42cf05-727b-4059-8e53-4eec435ad69b,control,<built-in method date of Timestamp object at 0x7fc33631fb88>,21,Samsung,162,15,1
6cf6e904-7058-4be2-b588-ab66c41b715a,control,<built-in method date of Timestamp object at 0x7fc33631fed0>,9,Apple,101,6,1
5aeac1ff-17e5-47b0-a488-20e3e659523b,control,<built-in method date of Timestamp object at 0x7fc3363205e8>,1,Apple,101,15,1
